ID,EPIC,RA,Dec,Gmag,Kmag,pmRA,e_pmRA,pmDE,e_pmDE,plx[mas],e_plx,f_plx,pmRAc,pmDEc,Pmem,RotPer[d],Ref
Upper Sco Lit.,204583750,16 07 26.42,-21 44 16.9,,13.68,-19.9,5.3,-23.1,5.3,6.2,1.1,4,-13.1,-23.7,88,1.537,17
Upper Sco Lit.,204584635,16 11 05.67,-21 44 03.4,13.14,9.24,-10.9,2.2,-23.1,2.2,9.9,1.8,1,-12.9,-23.8,94,6.713,1
Upper Sco Lit.,204591415,16 22 44.07,-21 42 22.2,13.85,9.85,-12.3,2.4,-26.1,2.4,8.4,1.5,1,-12.1,-24,96,14.869,1
Upper Sco Lit.,204594600,15 58 48.13,-21 41 33.9,17.02,12.52,-15.5,2.1,-30.7,2.1,4.8,0.9,1,-13.7,-23.5,54,< 2.,17
Upper Sco Lit.,204595607,16 25 24.11,-21 41 18.7,8.99,7.71,-5.6,0.1,-22.9,0.1,7.4,0.3,0,-11.9,-24,96,< 2.,2
Upper Sco Lit.,204598375,16 22 08.94,-21 40 37.2,14.5,10.6,-13,2.1,-22.1,2.1,6,1.1,1,-12.1,-24,93,4.13,1
Upper Sco Lit.,204598458,16 19 48.86,-21 40 36.0,14.64,10.81,-14.5,2.1,-25.6,2.1,5.2,1,1,-12.3,-23.9,84,1.542,1
Upper Sco Lit.,204599787,16 03 51.75,-21 40 15.5,,10.55,-15.7,4,-22.7,4,25.3,4.7,4,-13.3,-23.6,44,0.819,1
Upper Sco Lit.,204602441,16 09 21.37,-21 39 34.3,,11.03,-16.6,3.9,-34.3,3.9,9.3,1.7,4,-13,-23.7,90,< 2.,17
Upper Sco Lit.,204602579,16 14 49.89,-21 39 32.2,13.81,10.11,-9.2,2.1,-26.7,2.1,6.2,1.1,1,-12.6,-23.8,93,4.982,1
Upper Sco Lit.,204607034,16 02 41.52,-21 38 24.6,15.51,11.18,-12.1,2.1,-25.1,2.1,5.6,1,1,-13.4,-23.6,92,,3
Upper Sco Lit.,204608015,16 19 02.15,-21 38 09.8,14.26,10.4,-12.4,2.1,-25.4,2.1,6.6,1.2,1,-12.3,-23.9,96,8.841,1
Upper Sco Lit.,204608050,16 22 54.78,-21 38 09.3,13.79,10.07,-20.2,2.2,-26.9,2.2,6.2,1.1,1,-12.1,-24,85,2.037,1
Upper Sco Lit.,204608421,16 27 25.53,-21 38 03.7,15.59,11.26,-11.4,2.2,-25.3,2.2,6,1.1,1,-11.8,-24.1,94,1.833,15
Upper Sco Lit.,204611221,16 26 19.64,-21 37 20.8,13.09,9.42,-11.6,2.4,-29.8,2.4,7.7,1.4,1,-11.8,-24.1,96,20.162,1
Upper Sco Lit.,204614722,16 09 52.17,-21 36 27.7,,11.57,-6.6,5,-24.8,5,27.7,5.1,4,-12.9,-23.7,26,0.701,17
Upper Sco Lit.,204615647,16 13 21.91,-21 36 13.7,13.81,9.98,-8.5,2.2,-25.7,2.2,6.7,1.2,1,-12.7,-23.8,94,7.755,1
Upper Sco Lit.,204624141,16 24 09.44,-21 34 07.3,14.52,10.45,-12.2,2.2,-21.2,2.2,6.5,1.2,1,-12,-24,94,2.8,1
Upper Sco Lit.,204630212,16 02 31.85,-21 32 34.0,16.18,11.8,19.6,2.1,-22.7,2.1,,,,-13.4,-23.6,,1.669,3
Upper Sco Lit.,204630363,16 10 05.02,-21 32 31.9,12.31,8.95,-14.3,2.2,-23.5,2.2,6.3,1.2,1,-12.9,-23.7,95,6.657,1
Upper Sco Lit.,204634894,16 08 20.77,-21 31 23.4,14.84,10.83,-15,2,-23.8,2,6.3,1.2,1,-13,-23.7,95,1.968,1
Upper Sco Lit.,204637622,16 04 20.98,-21 30 41.7,13.38,9.43,-15.1,2.1,-23.4,2.1,9.8,1.8,1,-13.3,-23.6,95,1.387,10
Upper Sco Lit.,204638251,16 20 28.13,-21 30 32.5,8.47,7.5,-12.7,0.1,-25.8,0,8.2,0.8,0,-12.2,-23.9,100,,2
Upper Sco Lit.,204638512,16 04 21.65,-21 30 28.5,11.77,8.51,-10.6,1,-27.1,1,4.9,0.9,1,-13.3,-23.6,73,4.975,10
Upper Sco Lit.,204643047,16 08 04.22,-21 29 19.6,13.47,9.82,-7.7,2.1,-27.3,2.1,6.6,1.2,1,-13,-23.7,92,3.275,3
Upper Sco Lit.,204644117,16 21 29.62,-21 29 03.8,15.5,11.22,-7,2.1,-22.6,2.1,7.1,1.3,1,-12.1,-23.9,93,0.574,1
Upper Sco Lit.,204649301,16 10 06.08,-21 27 44.0,19.42,13.77,,,,,,,,-12.9,-23.7,,27.207,7
Upper Sco Lit.,204651589,16 22 06.58,-21 27 08.9,14.12,10.13,-14.7,2.1,-25.3,2.1,7.9,1.4,1,-12.1,-24,96,6.808,1
Upper Sco Lit.,204655153,16 10 54.99,-21 26 13.9,,11.78,-7.2,3.8,-21,3.8,20.9,3.8,4,-12.9,-23.7,39,0.52,17
Upper Sco Lit.,204655550,16 20 27.24,-21 26 06.9,12.62,9.19,-10.3,2.2,-28.2,2.2,7.6,1.4,1,-12.2,-23.9,96,6.089,1
Upper Sco Lit.,204662993,16 19 29.24,-21 24 13.3,8.93,7.8,-11.5,0.1,-25.8,0.1,8.2,1,0,-12.3,-23.9,96,< 2.,6
Upper Sco Lit.,204666965,16 20 36.41,-21 23 12.0,14.06,10.02,-12.8,2.1,-25.9,2.1,9.4,1.7,1,-12.2,-23.9,96,13.994,1
Upper Sco Lit.,204671953,16 22 05.88,-21 21 55.6,13.53,9.96,-13.9,2.4,-30.4,2.4,5.8,1.1,1,-12.1,-23.9,89,3.41,1
Upper Sco Lit.,204730095,15 56 04.97,-21 06 46.1,18.18,12.98,-13,2.7,-13.5,2.7,6.2,1.1,1,-13.8,-23.4,70,0.26,7
Upper Sco Lit.,204756726,16 09 30.19,-20 59 53.6,17.76,12.98,-11.5,2.4,-21.4,2.4,4.9,0.9,1,-12.9,-23.7,73,1.593,18
Upper Sco Lit.,204757338,16 07 27.46,-20 59 44.2,,10.22,-6.6,3.3,-23.1,3.3,58.6,10.8,4,-13.1,-23.6,34,2.3,3
Upper Sco Lit.,204760247,15 57 40.46,-20 58 59.1,5.87,5.73,-9.7,0,-21.7,0,6.3,0.9,0,-13.7,-23.4,100,,2
Upper Sco Lit.,204769599,16 00 26.70,-20 56 31.6,16.95,12.51,-7.9,2.4,-17,2.4,4.6,0.8,1,-13.5,-23.5,27,1.64,27
Upper Sco Lit.,204782414,15 55 39.28,-20 53 07.3,14.6,10.62,-8.5,2.1,-24.5,2.1,6.7,1.2,1,-13.9,-23.3,93,1.01,1
Upper Sco Lit.,204783273,16 09 37.07,-20 52 53.0,,11.98,-2.5,3.6,-37.7,3.6,2.6,0.5,4,-12.9,-23.7,,1.11,17
Upper Sco Lit.,204787127,16 07 14.45,-20 51 51.9,13.27,9.63,-12.7,1.6,-27.7,1.7,6.8,1.3,1,-13.1,-23.6,96,7.427,3
Upper Sco Lit.,204787516,15 57 23.91,-20 51 45.4,13.54,9.8,-11.8,2.2,-28.7,2.2,6.8,1.3,1,-13.7,-23.4,95,0.487,1
Upper Sco Lit.,204791347,16 02 04.30,-20 50 42.6,16.58,11.83,-8,2.4,-21.6,2.4,8,1.5,1,-13.4,-23.5,92,15.809,27
Upper Sco Lit.,204794876,16 01 47.44,-20 49 45.8,12.05,8.61,-14.1,2.1,-22.7,2.1,9.6,1.8,1,-13.4,-23.5,95,2.154,10
Upper Sco Lit.,204801261,16 08 15.61,-20 48 02.2,13.74,9.86,-10.3,2.1,-20.7,2.1,7.6,1.4,1,-13,-23.6,94,0.55,3
Upper Sco Lit.,204803505,16 12 11.86,-20 47 26.7,17.56,12.61,-6.6,2.4,-25.9,2.4,6.5,1.2,1,-12.7,-23.7,91,4.37,18
Upper Sco Lit.,204810792,16 08 35.14,-20 45 29.7,8.18,6.68,-9.9,0.1,-23.1,0.1,6,0.4,0,-13,-23.6,97,,2
Upper Sco Lit.,204811478,15 55 56.01,-20 45 18.7,,12.15,-17.9,4.8,-24.9,4.8,36.4,6.7,4,-13.8,-23.3,30,1.696,7
Upper Sco Lit.,204812713,16 13 09.79,-20 44 59.0,13.91,9.86,-7.3,2.1,-16.4,2.1,8.5,1.6,1,-12.7,-23.7,77,0.924,1
Upper Sco Lit.,204813678,16 07 16.07,-20 44 43.8,14.53,10.37,-10.2,2,-23.4,2,7.5,1.4,1,-13.1,-23.6,96,2.315,30
Upper Sco Lit.,204813829,16 13 32.79,-20 44 41.4,13.92,10.13,-11.2,2,-25,2,6.3,1.2,1,-12.6,-23.7,95,1.708,1
Upper Sco Lit.,204817605,16 12 05.05,-20 43 40.5,12.79,9.06,-10.4,2.1,-23.6,2.1,9.2,1.7,1,-12.7,-23.7,95,9.328,1
Upper Sco Lit.,204819202,15 55 41.41,-20 43 15.1,13.34,9.45,-13.3,2.3,-20.6,2.3,8.8,1.6,1,-13.8,-23.3,95,1.028,1
Upper Sco Lit.,204819492,16 07 00.10,-20 43 10.2,14.97,10.82,-24,2,-27.8,2,6,1.1,1,-13.1,-23.6,68,2.078,3
Upper Sco Lit.,204819556,16 21 54.67,-20 43 09.1,11.73,9.15,-18.7,1,-30.3,1,4.5,0.8,1,-12.1,-23.9,15,7.584,1
Upper Sco Lit.,204819661,16 07 03.73,-20 43 07.4,13.14,9.53,-9.1,2.1,-26.6,2.1,6.2,1.1,1,-13.1,-23.6,93,10.248,10
Upper Sco Lit.,204823656,16 14 05.15,-20 42 01.7,18.55,13.38,0.8,2,-11.6,2,,,,-12.6,-23.7,,1.42,3
Upper Sco Lit.,204824257,16 16 08.55,-20 41 51.5,14.67,10.71,-10.1,2,-26.4,2,5.8,1.1,1,-12.5,-23.8,92,3.069,1
Upper Sco Lit.,204824603,16 09 31.10,-20 41 46.0,14.42,10.14,-12.8,2,-23.2,2,10.5,1.9,1,-12.9,-23.6,94,3.097,1
Upper Sco Lit.,204829482,16 08 00.52,-20 40 28.9,,11.33,-9.8,3.6,-22.6,3.6,28.2,5.2,4,-13,-23.6,36,1.949,30
Upper Sco Lit.,204830786,16 07 57.96,-20 40 08.7,14.17,7.81,-8.5,2.1,-35,2.1,8.9,1.6,1,-13,-23.6,81,6.709,14
Upper Sco Lit.,204832041,16 07 58.51,-20 39 48.6,17.32,12.58,-18,2.4,-23.1,2.4,5.6,1,1,-13,-23.6,87,0.582,18
Upper Sco Lit.,204832936,15 56 42.45,-20 39 34.2,14.26,10.28,-13.2,2.1,-25.2,2.1,6.7,1.2,1,-13.8,-23.4,96,4.259,1
Upper Sco Lit.,204836433,15 57 24.55,-20 38 38.2,13.65,9.99,-9.3,2.2,-24.5,2.2,5.6,1,1,-13.7,-23.4,89,8.64,1
Upper Sco Lit.,204838119,16 08 15.35,-20 38 11.2,14.68,10.68,-11.4,2,-22.4,2,5.8,1.1,1,-13,-23.6,93,3.981,30
Upper Sco Lit.,204841911,16 10 39.79,-20 37 09.5,13.99,9.95,-10.3,2.1,-21.8,2.1,7.3,1.3,1,-12.8,-23.7,95,3.59,1
Upper Sco Lit.,204844509,16 07 03.56,-20 36 26.5,,8.1,-13.2,1.1,-21.9,1.1,14.3,2.6,2,-13.1,-23.6,86,1.714,10
Upper Sco Lit.,204845955,16 07 44.49,-20 36 02.9,13.1,9.08,-9.8,2.1,-22.1,2.1,12.8,2.4,1,-13,-23.6,85,2.534,30
Upper Sco Lit.,204851310,16 12 35.32,-20 34 34.0,12.86,9.3,-12.7,2.1,-45.1,2.1,7.6,1.4,1,-12.7,-23.7,21,3.895,1
Upper Sco Lit.,204852312,16 08 54.08,-20 34 18.1,14.27,10,-13.3,2,-21,2,10.3,1.9,1,-12.9,-23.6,93,0.458,30
Upper Sco Lit.,204854345,16 08 56.73,-20 33 45.9,11.49,8.62,-8,2.1,-20.1,2.1,6.7,1.2,1,-12.9,-23.6,91,5.312,5
Upper Sco Lit.,204856535,16 07 00.15,-20 33 09.3,13.87,9.94,-11.3,2.1,-22,2.1,6.1,1.1,1,-13.1,-23.6,94,1.648,30
Upper Sco Lit.,204856827,16 06 59.37,-20 33 04.8,13.55,9.54,-14,2.1,-18,2.1,9.7,1.8,1,-13.1,-23.6,90,1.648,14
Upper Sco Lit.,204862109,16 03 54.97,-20 31 38.6,12.1,8.62,-7.8,2.1,-32,2.1,9.7,1.8,1,-13.3,-23.5,85,1.728,10
Upper Sco Lit.,204864076,16 03 57.67,-20 31 05.6,11.93,8.37,-12.1,1,-22,1,8.4,1.5,1,-13.3,-23.5,96,3.882,10
Upper Sco Lit.,204864711,16 07 45.76,-20 30 55.9,16.6,12.75,-88.8,2,-31.7,2,,,,-13,-23.6,,,30
Upper Sco Lit.,204870258,15 59 44.28,-20 29 23.4,14.72,10.4,-12.1,2,-25.8,2,7.9,1.5,1,-13.6,-23.4,97,24,1
Upper Sco Lit.,204870669,16 10 35.25,-20 29 16.9,16.25,11.71,-8.9,2.4,-25.9,2.4,7,1.3,1,-12.8,-23.6,95,1.384,17
Upper Sco Lit.,204871202,16 09 00.72,-20 29 08.7,18.53,12.17,-10.5,3.9,-22.6,3.9,8.8,1.6,1,-12.9,-23.6,94,1.638,3
Upper Sco Lit.,204871862,16 07 01.70,-20 28 58.0,,12.32,-13.9,4.6,-18.1,4.6,25.5,4.7,4,-13.1,-23.6,32,37.542,3
Upper Sco Lit.,204876697,16 08 01.41,-20 27 41.7,12.76,9.29,-11.6,2.1,-22.8,2.1,6.9,1.3,1,-13,-23.6,96,9.25,30
Upper Sco Lit.,204878461,16 07 35.56,-20 27 13.5,,11.96,-6,4.6,-26.8,4.6,7.5,1.4,4,-13,-23.6,91,1.826,30
Upper Sco Lit.,204878974,16 00 31.35,-20 27 05.1,12.42,8.83,-11,2.1,-21.9,2.1,10.2,1.9,1,-13.5,-23.4,93,3.093,10
Upper Sco Lit.,204882444,15 55 05.13,-20 26 07.8,13.63,9.74,-14.5,2.4,-24,2.4,7.7,1.4,1,-13.9,-23.3,97,0.383,1
Upper Sco Lit.,204884822,16 35 06.26,-20 25 28.3,13.57,9.55,-3.6,2.4,-30.6,2.4,10.1,1.9,1,-11.2,-24.1,81,0.799,1
Upper Sco Lit.,204894575,16 02 53.96,-20 22 48.0,,8.19,-8.5,1.3,-21.7,1.2,15.4,2.8,2,-13.3,-23.5,72,1.954,10
Upper Sco Lit.,204895410,16 08 02.38,-20 22 33.9,14.93,10.62,-14.5,2,-32.6,2,9.2,1.7,1,-13,-23.6,93,2.11,30
Upper Sco Lit.,204895521,16 06 47.51,-20 22 32.2,13.65,9.87,-10.2,2.1,-17.6,2.1,6.8,1.3,1,-13.1,-23.6,89,4.892,30
Upper Sco Lit.,204897050,16 01 40.98,-20 22 08.0,,10.86,-9.9,3.7,-22.8,3.7,44.4,8.2,4,-13.4,-23.4,31,0.264,27
Upper Sco Lit.,204898840,15 58 15.73,-20 21 36.8,15.14,11.06,-16.4,2,-26.6,2,6.1,1.1,1,-13.7,-23.4,94,0.447,1
Upper Sco Lit.,204901273,16 07 19.72,-20 20 55.6,14.8,10.72,-8.4,2,-20.9,2,6.2,1.1,1,-13,-23.6,91,4.92,30
Upper Sco Lit.,204906020,16 07 02.12,-20 19 38.8,16.33,11.4,12.1,2,-16,2,,,,-13.1,-23.6,,1.54,30
Upper Sco Lit.,204907231,16 11 13.96,-20 19 18.9,14.58,10.41,-10.4,2,-21.2,2,7.7,1.4,1,-12.8,-23.6,95,7.82,1
Upper Sco Lit.,204908189,16 11 13.31,-20 19 03.0,13.85,9.56,-11.1,2.1,-21.3,2.1,6.2,1.1,1,-12.8,-23.6,94,,3
Upper Sco Lit.,204909952,16 07 27.54,-20 18 34.4,,11.44,-8,3,-15,3,13.7,2.5,3,-13,-23.6,45,< 2.,30
Upper Sco Lit.,204914881,16 14 52.59,-20 17 13.3,19.8,14.06,,,,,,,,-12.5,-23.7,,,7
Upper Sco Lit.,204918279,15 56 25.11,-20 16 15.8,,9.86,-13.4,4,-22.5,4.4,18.6,3.4,4,-13.8,-23.3,64,0.459,1
Upper Sco Lit.,204919503,16 07 04.74,-20 15 55.7,15.65,11.46,-10.8,2,-25.8,2,5.1,0.9,1,-13.1,-23.5,82,3.117,30
Upper Sco Lit.,204920926,16 03 43.35,-20 15 31.5,13.34,9.72,-11.6,2.1,-21.5,2.1,6.4,1.2,1,-13.3,-23.5,95,5.609,30
Upper Sco Lit.,204926239,16 14 40.16,-20 14 03.0,8.83,7.07,-17.4,0.2,-27.7,0.1,6.6,0.2,0,-12.5,-23.7,90,,2
Upper Sco Lit.,204931558,15 57 51.95,-20 12 33.9,16.42,12.08,-25.9,2.4,-28.2,2.4,5.7,1.1,1,-13.7,-23.3,51,0.509,27
Upper Sco Lit.,204932100,16 08 25.11,-20 12 24.6,13.47,9.87,-9.9,2.1,-20.3,2.1,5.9,1.1,1,-13,-23.6,91,18.352,30
Upper Sco Lit.,204932990,16 11 50.93,-20 12 09.9,14.47,10.4,-11,2,-21.3,2,6.7,1.2,1,-12.7,-23.6,95,2.315,3
Upper Sco Lit.,204933717,16 07 22.40,-20 11 58.2,,11.59,-6,3,-27,3,10.5,1.9,3,-13,-23.5,85,1.553,30
Upper Sco Lit.,204939243,16 15 32.20,-20 10 23.7,13.22,8.91,-13.4,2.1,-30.3,2.1,12.8,2.4,1,-12.5,-23.7,88,2.915,1
Upper Sco Lit.,204940701,16 12 27.38,-20 09 59.7,16.63,11.54,-5.6,2.2,-4.3,2.2,13.2,2.4,1,-12.7,-23.6,,< 2.,3
Upper Sco Lit.,204942552,16 09 08.42,-20 09 27.6,13.81,,-22.5,2.1,-5,2.1,,,,-12.9,-23.6,,,30
Upper Sco Lit.,204947015,16 01 58.22,-20 08 12.0,10.01,7.67,-9,1,-23,0.6,6.5,0.3,0,-13.4,-23.4,97,1.774,10
Upper Sco Lit.,204948308,16 02 10.96,-20 07 49.6,15.62,11.42,-9.1,2,-23.2,2,5.5,1,1,-13.4,-23.4,88,0.94,30
Upper Sco Lit.,204949180,16 09 18.37,-20 07 34.9,17.69,12.02,45.4,4.6,-18.7,4.6,,,,-12.9,-23.6,,18.95,17
Upper Sco Lit.,204949182,16 09 18.15,-20 07 34.9,17.69,,45.4,4.6,-18.7,4.6,,,,-12.9,-23.6,,,17
Upper Sco Lit.,204951731,16 20 30.56,-20 06 52.0,8.25,7.09,-12.3,0.2,-25.2,0.1,8.1,0.3,0,-12.2,-23.8,98,,2
Upper Sco Lit.,204954915,16 03 41.88,-20 05 57.7,13.12,9.49,-13.3,2.1,-24.7,2.1,7.4,1.4,1,-13.3,-23.5,97,4.627,30
Upper Sco Lit.,204956337,16 20 21.64,-20 05 34.8,,10.96,-17.6,4.7,-18.4,4.7,42.7,7.9,4,-12.2,-23.8,15,7.804,1
Upper Sco Lit.,204959839,16 15 50.52,-20 04 35.3,8.02,7.27,-19.1,0.1,-29.4,0,9.7,1,0,-12.5,-23.7,87,< 2.,2
Upper Sco Lit.,204960156,16 14 33.64,-20 04 29.9,14.11,10.04,-9.1,2,-26.7,2,7.8,1.4,1,-12.5,-23.7,95,2.101,1
Upper Sco Lit.,204963464,15 56 34.26,-20 03 33.3,15.1,10.87,-12.1,2.1,-21.9,2.1,7.4,1.4,1,-13.8,-23.3,96,0.369,1
Upper Sco Lit.,204964091,16 20 05.49,-20 03 23.0,7.3,6.68,-11.6,0.1,-24.7,0,7.8,0.3,0,-12.2,-23.8,99,,2
Upper Sco Lit.,204966512,16 20 03.98,-20 02 41.5,7.98,7.09,-11.3,0.2,-26.3,0.2,5.8,1.1,0,-12.2,-23.8,94,,2
Upper Sco Lit.,204966558,16 02 26.14,-20 02 40.7,15.11,10.99,-14.7,2,-6.5,2,6.5,1.2,1,-13.4,-23.4,4,2.169,30
Upper Sco Lit.,204970885,16 06 39.90,-20 01 28.2,13.92,10.08,-10.1,2,-21.3,2,6.6,1.2,1,-13.1,-23.5,94,6.913,26
Upper Sco Lit.,204986988,16 02 22.48,-19 56 54.0,14.65,10.66,-11.1,2,-25.6,2,6,1.1,1,-13.4,-23.4,94,1.675,30
Upper Sco Lit.,204987267,16 02 22.35,-19 56 49.2,18.36,14.44,-4.5,3.7,12.3,3.9,,,,-13.4,-23.4,,< 2.,30
Upper Sco Lit.,204990278,16 24 11.78,-19 55 58.3,13.95,9.95,-20.2,2.4,-26.2,2.4,7.4,1.4,1,-11.9,-23.9,91,3.82,1
Upper Sco Lit.,204993463,16 03 29.41,-19 55 03.6,15.09,11.03,-11.2,2,-19.1,2,5.6,1,1,-13.3,-23.4,87,1.106,30
Upper Sco Lit.,205000676,16 22 09.61,-19 53 00.7,13.39,8.9,-8.1,2.4,-29.6,2.4,16.4,3,1,-12,-23.8,66,3.187,3
Upper Sco Lit.,205002311,16 47 47.34,-19 52 31.9,8.89,7.8,-16.1,0.1,-27.7,0.1,8.9,0.3,0,-10.4,-24.3,98,1.147,6
Upper Sco Lit.,205002988,16 01 59.77,-19 52 20.3,17.81,11.51,-21.3,4.7,-47.7,4.7,12.3,2.3,1,-13.4,-23.4,19,0.562,30
Upper Sco Lit.,205005589,16 10 14.46,-19 51 37.6,14.18,10.23,-10.8,2,-22.9,2,7.1,1.3,1,-12.8,-23.6,96,5.116,1
Upper Sco Lit.,205007364,16 22 43.60,-19 51 06.5,15.84,12.74,-8.6,2.2,-8.4,2.2,,,,-12,-23.8,,< 2.,18
Upper Sco Lit.,205007401,16 22 43.85,-19 51 05.8,16.9,11.16,-8.6,2.2,-8.4,2.2,18.7,3.4,1,-12,-23.8,1,1.381,18
Upper Sco Lit.,205008763,15 57 02.34,-19 50 42.2,10.97,8.37,-14.3,1,-24.9,1,6.9,1.3,1,-13.7,-23.3,97,2.538,5
Upper Sco Lit.,205010817,15 56 47.69,-19 50 07.6,12.44,8.95,-10,2.3,-21,2.3,8.8,1.6,1,-13.7,-23.3,93,2.637,1
Upper Sco Lit.,205012599,16 12 41.24,-19 49 38.0,12.52,8.9,-13.7,2.1,-26.3,2.1,9.4,1.7,1,-12.7,-23.6,96,3.626,3
Upper Sco Lit.,205014939,16 04 07.76,-19 48 57.8,16.24,12.41,-44.2,2,-19.8,2,,,,-13.2,-23.4,,0.545,30
Upper Sco Lit.,205019241,16 11 49.20,-19 47 43.2,15.15,10.82,-11.3,2,-24.7,2,8,1.5,1,-12.7,-23.6,96,0.92,3
Upper Sco Lit.,205020984,16 08 04.32,-19 47 12.6,13.78,10.57,-4.5,2,-4.7,2,2.9,0.5,1,-13,-23.5,,3.912,30
Upper Sco Lit.,205024407,15 58 36.20,-19 46 13.5,14.64,10.72,-13.7,2,-23.9,2,5.6,1,1,-13.6,-23.3,92,3.002,1
Upper Sco Lit.,205024957,16 10 11.01,-19 46 04.1,15.58,11.38,-17,2,-23.8,2,5.6,1,1,-12.8,-23.6,89,< 2.,30
Upper Sco Lit.,205024963,16 02 45.49,-19 46 03.9,15.81,12.04,7.4,2,3.7,2,,,,-13.3,-23.4,,17.14,30
Upper Sco Lit.,205025028,16 04 00.24,-19 46 02.9,7.77,7.24,-10.1,0.1,-21.6,0,6.1,0.3,0,-13.2,-23.4,98,,2
Upper Sco Lit.,205026365,16 10 10.41,-19 45 39.8,14.34,10.41,-16.5,2,-21.7,2,6.6,1.2,1,-12.8,-23.6,94,2.028,30
Upper Sco Lit.,205030030,16 03 25.62,-19 44 38.5,14.95,11.48,-66.1,3.8,24.3,3.8,,,,-13.3,-23.4,,52.469,30
Upper Sco Lit.,205030103,15 59 50.51,-19 44 37.3,14.31,10.17,-12,2,-23.1,2,8.7,1.6,1,-13.5,-23.3,96,31.539,27
Upper Sco Lit.,205034152,16 09 13.39,-19 43 28.1,14.5,10.6,-8.5,2,-22,2,5.8,1.1,1,-12.9,-23.5,90,3.621,30
Upper Sco Lit.,205034491,16 11 56.26,-19 43 22.9,13.79,9.81,-13.6,2.1,-25.3,2.1,8.6,1.6,1,-12.7,-23.6,96,5.914,30
Upper Sco Lit.,205037578,16 04 17.40,-19 42 28.8,14.53,10.42,0.9,2.4,11.7,2.6,,,,-13.2,-23.4,,1.728,3
Upper Sco Lit.,205038557,16 03 57.93,-19 42 10.9,14.1,10.32,-11.4,2,-23.1,2,5.4,1,1,-13.2,-23.4,89,3.831,30
Upper Sco Lit.,205040772,16 10 21.53,-19 41 31.9,14.03,9.86,-4,2.1,-3.4,2.1,10.9,2,1,-12.8,-23.6,,1.12,30
Upper Sco Lit.,205041327,16 03 50.46,-19 41 21.6,14.63,10.59,-9.7,2,-20.2,2,6.6,1.2,1,-13.2,-23.4,93,2.962,30
Upper Sco Lit.,205046529,16 10 26.39,-19 39 51.1,15.33,10.4,-6.7,2,-9.8,2,21.6,4,1,-12.8,-23.6,1,2.562,30
Upper Sco Lit.,205046848,16 09 03.97,-19 39 45.6,14.37,10.37,-9,2,-33.1,2,7.2,1.3,1,-12.9,-23.5,87,4.472,30
Upper Sco Lit.,205047099,16 09 03.96,-19 39 41.5,18.34,,-9,2,-33.1,2,,,,-12.9,-23.5,,,30
Upper Sco Lit.,205051240,16 14 07.93,-19 38 29.1,11.08,7.72,-8.1,1,-18.1,1,7.9,1.5,1,-12.6,-23.6,88,5.319,8
Upper Sco Lit.,205054287,16 09 46.45,-19 37 36.1,13.28,9.63,-10.3,2.1,-23.5,2.1,6.8,1.3,1,-12.8,-23.5,96,4.156,30
Upper Sco Lit.,205054397,16 10 52.41,-19 37 34.4,14.89,10.73,-10.1,2,-24.4,2,7.1,1.3,1,-12.8,-23.6,96,1.81,30
Upper Sco Lit.,205055104,16 01 22.33,-19 37 22.3,13.21,9.56,-15,2.1,-24.4,2.1,6.9,1.3,1,-13.4,-23.4,96,8.103,1
Upper Sco Lit.,205056060,16 09 15.81,-19 37 06.3,15.52,11.46,-6.9,2,-22.7,2,5,0.9,1,-12.9,-23.5,69,1.722,30
Upper Sco Lit.,205060410,16 08 23.87,-19 35 51.9,12.85,9.25,-2.3,2.1,-26.1,2.1,8.5,1.6,1,-12.9,-23.5,71,17.997,30
Upper Sco Lit.,205064383,16 12 21.83,-19 34 44.6,7.6,7.07,-9.1,0.1,-24.1,0.1,6.5,0.4,0,-12.7,-23.6,97,,2
Upper Sco Lit.,205066998,16 09 04.05,-19 34 00.1,15.66,10.88,-19.8,2,-7.2,2,13,2.4,1,-12.9,-23.5,1,3.095,30
Upper Sco Lit.,205068630,16 11 10.96,-19 33 32.1,15.57,11.24,0.5,2,-28.5,2,,,,-12.8,-23.6,,,30
Upper Sco Lit.,205072354,16 12 10.44,-19 32 27.6,15.73,11.24,-7.2,2.4,-22.5,2.4,8,1.5,1,-12.7,-23.6,93,0.772,17
Upper Sco Lit.,205078547,16 02 45.45,-19 30 37.8,,11.14,-10.8,3.7,-22.8,3.7,22.5,4.1,4,-13.3,-23.4,49,0.786,30
Upper Sco Lit.,205080089,16 12 44.10,-19 30 10.3,7.56,6.94,-6.6,0.1,-24.7,0,6.9,0.3,0,-12.6,-23.6,100,,2
Upper Sco Lit.,205080360,16 08 22.34,-19 30 05.3,12.62,9.06,-17.2,2.1,-27,2.1,8.7,1.6,1,-12.9,-23.5,96,2.382,30
Upper Sco Lit.,205080616,16 08 23.24,-19 30 01.0,12.94,9.47,-11.1,2.1,-23.1,2.1,5.6,1,1,-12.9,-23.5,91,2.383,30
Upper Sco Lit.,205082248,16 13 03.07,-19 29 31.9,,12.36,-23.6,4.6,-40.1,4.6,23.1,4.2,4,-12.6,-23.6,8,< 2.,17
Upper Sco Lit.,205086621,16 11 45.34,-19 28 13.2,16.51,11.81,-12.2,2.6,-21.5,2.6,7,1.3,1,-12.7,-23.6,95,1.742,3
Upper Sco Lit.,205087347,16 00 49.89,-19 28 00.4,13.49,9.69,-9.5,2.1,-21.5,2.1,8,1.5,1,-13.4,-23.3,94,9.747,1
